id,seasonYear,season,genres,title.english,title.native,title.romaji
49457,2021,summer,"['Comedy', 'Drama', 'Fantasy', 'Reincarnation', 'Reverse Harem', 'Romance', 'School', 'Shoujo']",My Next Life as a Villainess: All Routes Lead to Doom! X: I Met My Destined One...,乙女ゲームの破滅フラグしかない悪役令嬢に転生してしまった… OAD,"['Hamefura OVA', 'I Reincarnated into an Otome Game as a Villainess With Only Destruction Flags…', 'Destruction Flag Otome']"
1078,2000,summer,"['Comedy', 'Gourmet', 'Shoujo']",Cardcaptor Sakura: Leave it to Kero! Theatrical Version,ケロちゃんにおまかせ！,"['Cardcaptor Sakura: Leave it to Kero-chan', ""Cardcaptor Sakura: Kero's Corner""]"
3638,2004,winter,"['Adventure', 'Comedy']",Kaiketsu Zorori,かいけつゾロリ,[]
1335,2002,fall,"['Comedy', 'Mecha', 'Sci-Fi']",Ghost in the Shell: Stand Alone Complex: Tachikomatic Days,攻殻機動隊 STAND ALONE COMPLEX: Section9 Science File “タチコマな日々”,['Ghost in the Shell: Stand Alone Complex - Tachikoma Specials']
1081,2002,fall,"['Action', 'Adventure', 'Drama', 'Sci-Fi', 'Seinen', 'Space']",,SPACE PIRATE CAPTAIN HERLOCK OUTSIDE LEGEND ~The Endless Odyssey~,['Space Pirate Captain Herlock: The Endless Odyssey']
1086,2004,spring,"['Adventure', 'Comedy', 'Mecha', 'Military', 'Romance', 'Sci-Fi', 'Shounen']",Mars Daybreak,絢爛舞踏祭ザ･マーズ･デイブレイク,"['Gorgeous Tango: The Mars Daybreak', 'Kenran Butoh Sai: The Mars Daybreak']"
37438,2018,fall,"['Action', 'Mystery', 'Sci-Fi', 'Strategy Game']",,INGRESS THE ANIMATION,[]
52046,2022,fall,"['Action', 'Comedy', 'Fantasy']",Beast Tamer,勇者パーティーを追放されたビーストテイマー、最強種の猫耳少女と出会う,['The Beast Tamer Who Got Kicked Out From His Party Meets a Cat Girl From the Superior Race']
38995,2019,winter,['Hentai'],Welcome to Hinagiku Virgin Lost Club,ヒナギクヴァージンロストクラブへようこそ,[]
12373,2011,fall,"['Erotica', 'Girls Love', 'Hentai']",,STAR☆jewel スタージュエル,[]
23383,2014,summer,"['Comedy', 'Seinen']",,ディーふらぐ! ウォーター!!,"['D-Frag! OVA', 'D-Frag!: Water!!']"
50267,2022,winter,"['CGDCT', 'Music', 'Slice of Life']",,イロドリミドリ,[]
33125,2016,summer,['Hentai'],,飼育×彼女 天使の拘束編,[]
5233,2009,winter,"['Adventure', 'Comedy', 'Fantasy']",,スレイヤーズ EVOLUTION-R,"['Slayers 5th Season', 'Slayers fifth Series']"
1911,2006,fall,"['Comedy', 'Mecha', 'Shounen']",,トップをねらえ！＆トップをねらえ２！合体劇場版!!,"['Gunbuster vs. Diebuster', 'Top wo Nerae! Gekijouban', 'Diebuster Movie (2006)', 'DieBuster Movie', 'Gunbuster Movie', 'Top wo Nerae!', 'Gunbuster 2 Movie', 'Top wo Nerae! 2 Movie']"
11385,2011,fall,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Shounen']",Digimon Fusion,デジモンクロスウォーズ 時を駆ける少年ハンターたち,"['Digimon Cross Wars', 'Digimon Xros Wars: Toki wo Kakeru Shounen Huntertachi', 'Digimon Xros Wars: The Hunting Boys Running Through Time', 'Digimon Xros Wars: The Young Hunters Who Leapt Through Time']"
7044,2009,fall,"['Comedy', 'Gag Humor', 'Parody', 'School', 'Shounen']",,懺さよなら絶望先生 番外地,"['Zan Sayonara Zetsubou Sensei OVA', ""Zan Sayonara Zetsubou Sensei No Man's Land"", 'ZSZSB']"
33668,2016,fall,['Supernatural'],Matoi the Sacred Slayer,装神少女まとい,[]
645,2004,winter,"['Shounen', 'Strategy Game']",,ヒカルの碁 北斗杯への道,['Hikaru no Go: Journey to the North Star Cup']
42632,2018,winter,"['Romance', 'Slice of Life']",A Day Before Us,연애하루전,[]
31631,2016,fall,['Fantasy'],Monster Hunter Stories: Ride On,モンスターハンターストーリーズ RIDE ON,[]
22677,2015,winter,"['Action', 'Adventure', 'Detective', 'Mecha', 'Military', 'Sci-Fi', 'Seinen']",,Appleseed Alpha,"['Project Alpha', 'Appleseed α']"
10659,2010,summer,"['Action', 'Comedy', 'Martial Arts', 'Shounen', 'Super Power']",Naruto: The Magic Genie and the Three Wishes,劇場版NARUTO －ナルト－ そよ風伝 ナルトと魔神と3つのお願いだってばよ！！,"['Gekijouban Naruto Soyokazeden: Naruto to Mashin to Mitsu no Onegai Dattebayo!!', 'Naruto: Gentle Breeze Chronicles the Film: Naruto, the Genie, and the Three Wishes Dattebayo!!']"
49828,2022,fall,['Mecha'],Mobile Suit Gundam: The Witch from Mercury,機動戦士ガンダム 水星の魔女,"['Kidou Senshi Gundam: Suisei no Majo', 'G-Witch']"
38824,2018,fall,"['Music', 'Romance']",,ベイビーアイラブユーだぜ,"['Lotte x Bump of Chicken', 'Shinsekai']"
34481,2016,fall,"['Ecchi', 'Slice of Life']",Tawawa on Monday Specials,月曜日のたわわ 特典,[]
51122,0,,"['Adult Cast', 'Adventure', 'Drama', 'Fantasy', 'Historical', 'Romance']",Merchant Meets the Wise Wolf,狼と香辛料,['Spice and Wolf']
14539,2012,summer,['Hentai'],,らぶ2Quad,[]
38091,2019,spring,"['School', 'Sports', 'Team Sports']",Cinderella Nine,八月のシンデレラナイン,[]
31439,2016,spring,"['Comedy', 'School']",Wagamama High Spec,ワガママハイスペック,[]
2772,2007,fall,"['Action', 'Fantasy', 'Shounen']",Hero Tales,獣神演武 - HERO TALES -,"['Jyuushin Enbu', 'Jushin Enbu']"
42977,2020,summer,"['Action', 'Adventure', 'Fantasy', 'Historical', 'Martial Arts', 'Romance']",,斗罗大陆 星斗献祭篇,"['Douluo Dalu 6th Season', 'Douluo Dalu 1st Season Part 6', 'Soul Land 6th Season']"
4066,2008,fall,"['Adventure', 'Military', 'Psychological', 'Romance', 'Sci-Fi', 'Space']",Tytania,タイタニア,"['Titania', 'Taitania']"
493,1996,spring,"['Action', 'Adventure', 'Detective', 'Mecha', 'Military', 'Romance', 'Sci-Fi']",,アミテージ・ザ・サード POLY-MATRIX,"['Armitage III Poly-Matrix', 'Armitage III the Movie: Poly-Matrix', 'Armitage III: Poly Matrix']"
40176,2019,summer,"['Ecchi', 'School']",Miru Tights: Cosplay Photoshoot Tights,みるタイツ コスプレ撮影 タイツ,['Miru Tights Special']
1780,2002,summer,"['Hentai', 'Mythology', 'Sci-Fi', 'Super Power']",Beat Angel Escalayer,超昂天使エスカレイヤー,[]
38389,2018,summer,['Comedy'],,合味道 X《Re：从零开始的异世界生活》,"['Re:ZERO -Starting Life in Another World-', 'Re: Life in a different world from zero', 'ReZero', 'He Wei Dao Lianhe re0']"
3318,2007,fall,"['Drama', 'Love Polygon', 'Romance']",Rumbling Hearts OVA,君が望む永遠～Next Season～,"['Kimi ga Nozomu Eien OVA', 'Kimi ga Nozomu Eien: Haruka Route', 'The Eternity You Wish For OVA']"
39164,2017,fall,['Music'],Dramaturgy,ドラマツルギー,"['Eve', 'Bunka']"
40700,2020,winter,['Hentai'],,色情教団,[]
518,1982,spring,"['Mahou Shoujo', 'Shoujo']",Magical Princess Minky Momo,魔法のプリンセス　ミンキーモモ,"['Magical Princess Princess Minky Momo', 'Fairy Princess Momo', 'Magical Princess Gigi', 'Gigi and the Fountain of Youth']"
31498,2016,spring,"['CGDCT', 'Comedy', 'Gourmet', 'School', 'Slice of Life']",Pan de Peace!,パンでPeace！,['Peace Through Bread!']
31754,2015,fall,"['Comedy', 'Crossdressing', 'Shounen', 'Sports', 'Team Sports']",Aoharu x Machinegun: This is a Battlefield for Beasts!,青春×機関銃 獣たちの戦場だなっ！,"['Aoharu x Machinegun Special', 'Aoharu x Machine Gun Special', 'Aoharu x Machine Gun: Battlefield of Beasts']"
37905,0,,"['Adventure', 'Drama', 'Sci-Fi']",,,[]
278,2004,fall,"['Action', 'Comedy', 'Sci-Fi', 'Shounen']",,ビューティフル ジョー,['Beautiful Joe']
17947,2017,summer,"['Action', 'Drama', 'Mahou Shoujo', 'Sci-Fi']",Magical Girl Lyrical Nanoha Reflection,魔法少女リリカルなのは Reflection,[]
8481,2010,spring,"['Drama', 'Romance', 'School']",,“文学少女”メモワール,"['Book Girl: Memoire', 'Literature Girl: Memoire']"
1573,1995,winter,"['Action', 'Comedy', 'Drama', 'Ecchi', 'Fantasy', 'Horror', 'Shounen']",Zenki,鬼神童子ZENKI,"['Legend of Zenki', 'Demon Prince Zenki']"
30757,2015,fall,"['Action', 'Fantasy', 'Video Game']",Monster Strike,モンスターストライク,[]
49202,2021,winter,"['Boys Love', 'Slice of Life']",,시맨틱 에러 스페셜,[]
36915,2017,fall,"['Action', 'Fantasy', 'Supernatural']",,Fate/Grand Order -MOONLIGHT/LOSTROOM-,[]
51252,0,,"['Action', 'Comedy', 'Mystery', 'Romance']",Spy Room,スパイ教室,['Spy Classroom']
39989,2019,spring,['Music'],Yamiyo,闇夜,"['Eve', 'Dark Night']"
34361,2017,winter,['Hentai'],,巨乳令嬢MC学園,[]
11067,2011,fall,['Hentai'],,おっぱいハート～彼女はケダモノ発情期ッ!?～,[]
318,2000,summer,"['Comedy', 'Ecchi', 'Harem', 'Romance', 'Sci-Fi']",,HAND MAID メイ,[]
12611,2012,spring,"['Fantasy', 'Parody', 'Samurai']",Sengoku Collection,戦国コレクション,['Parallel World Samurai']
3670,1983,fall,"['Action', 'Mecha', 'Military']",Genesis Climber Mospeada,機甲創世記モスピーダ,"['Armored Genesis Mospeada', 'Robotech: The New Generation']"
4701,2007,fall,['Hentai'],,山姫の実,"['Yamahime no Jitsu', 'Yama Hime no Sane']"
2398,2001,winter,"['Adventure', 'Comedy', 'Drama', 'Kids', 'Sci-Fi']",Digimon Adventure 02: Revenge of Diaboromon,デジモンアドベンチャー02 ディアボロモンの逆襲,"['Digimon Adventure 02: Return of Diablomon', 'Digimon Adventure 02: Diablomon Strikes Back']"
37474,2018,spring,['Hentai'],Honour Student after School,放課後の優等生,[]
32871,2016,fall,"['Comedy', 'Shounen', 'Sports', 'Team Sports']",Winter Cup Highlights Episode 3 – Winter Cup Highlights -Crossing the Door-,劇場版「黒子のバスケ」ウインターカップ総集編～扉の向こう～,"[""Kuroko's Basketball Movie 3: Winter Cup Highlights - Crossing the Door""]"
1640,2006,spring,"['Boys Love', 'Drama', 'Fantasy', 'Romance', 'Sci-Fi', 'Supernatural']",Angel's Feather,エンジェルズフェザー Angel's Feather,[]
3692,2008,winter,"['Action', 'Fantasy', 'Mahou Shoujo', 'School', 'Shoujo']",,Yes! プリキュア5 GoGo!,[]
10604,2011,fall,"['Action', 'Comedy', 'Mystery', 'Romance']",Aria the Scarlet Ammo Special,緋弾のアリア 武偵が来たりて温泉研修,['Hidan no Aria Special']
1901,1986,fall,"['Action', 'Adventure', 'Drama', 'Mystery', 'Romance', 'Sci-Fi', 'Shoujo', 'Space']",They Were Eleven,11人いる!,"['They Were 11', 'Juuichinin Iru!']"
2424,1998,summer,"['Comedy', 'Mahou Shoujo', 'Shoujo']",,すてきですわ、さくらちゃん!　知世のカードキャプターさくら活躍ビデオ日記!,"['Tomoyo Video Diary 1', 'Memorial Video 1', 'Cardcaptor Sakura Specials', 'Cardcaptor Sakura Video Diary']"
31610,2016,spring,"['Comedy', 'School', 'Shounen', 'Supernatural']",RIN-NE,境界のRINNE,[]
1675,2003,winter,"['Action', 'Mecha', 'Sci-Fi', 'Shounen']",Transformers Armada,超ロボット生命体トランスフォーマー マイクロン伝説,['Transformers Legend of Micron']
33165,2016,spring,['Hentai'],,魔将の贄3,[]
42128,2019,fall,"['Comedy', 'Video Game']",,合味道 x 刀剑神域Alicization,"['Sword Art Online: Alicization x Nissin', 'Sword Art Online Alicization: x Cup Noodles']"
34962,2017,summer,"['Action', 'Adventure', 'Comedy', 'Drama']",Digimon Adventure tri. Coexistence,デジモンアドベンチャーtri.（トライ）第５章「共生」,['Digimon tri. 5']
6291,2005,summer,"['Action', 'Adventure', 'Mecha', 'Military']",,フルメタル パニック！The Second Raid 前夜祭「Scene00」,['Full Metal Panic! The Second Raid Pre-festival: Night of the Light Novel']
48537,2021,spring,"['Historical', 'Romance']",Memory of Chang'an 2nd Season,拾忆长安·明月几时有 貳,"['Shi Yi Chang An: Ming Yue Ji Shi You 2nd Season', 'Shi Yi Chang An: Mingyue Jishi You 2nd Season']"
33949,2017,winter,"['Comedy', 'Slice of Life']",Please tell me! Galko-chan OVA,おしえて! ギャル子ちゃん 夏休みって本当ですか?,['Oshiete! Galko-chan OVA']
12959,2012,fall,['Hentai'],,お嬢様☆嫁入り抗争!,[]
429,2005,fall,"['Comedy', 'Drama', 'Shoujo']",Kaleido Star: Legend of Phoenix - The Layla Hamilton Story,カレイドスター Legend of Phoenix ～レイラ・ハミルトン物語～,['Kaleido Star: Layla Hamilton Story']
24751,2014,fall,"['Action', 'Comedy', 'Ecchi', 'Girls Love']",Riddle Story of Devil: Who's the Winner?,悪魔のリドル　勝者はだれ？（抜き打ちテスト）,"['Akuma no Riddle Special', 'Riddle Story of Devil Special', 'Akuma no Riddle Episode 13']"
36536,2019,summer,"['Idols (Male)', 'Music', 'Performing Arts', 'School', 'Slice of Life']",,高校星歌劇[スタミュ] 3rdシーズン,"['Koukou Hoshi Kageki 3rd Season', 'High School Star Musical 3rd Season', 'Starmu']"
48824,2021,winter,"['Fantasy', 'Video Game']",,ブルーアーカイブ,[]
50105,2021,fall,"['Comedy', 'Slice of Life', 'Time Travel']",Link Click: The Daily Life in Lightime,时光照相馆的日常,"['Shiguang Dailiren Xiao Juchang', '时光代理人小剧场', 'Link Click Mini Theater']"
10686,2011,summer,"['Action', 'Adventure', 'Martial Arts', 'Shounen', 'Super Power']",Naruto Shippuden: Chunin Exam on Fire! and Naruto vs. Konohamaru!,炎の中忍試験! ナルトvs木ノ葉丸!!,[]
448,2005,winter,"['Adventure', 'Drama', 'Martial Arts', 'Romance', 'Shounen', 'Supernatural']",Tenjho Tenge: The Ultimate Fight,天上天下ULTIMATE FIGHT,['Ultimate Fight']
1249,2001,spring,"['Action', 'Adventure', 'Comedy', 'Mecha', 'Military', 'Sci-Fi', 'Space']",Zone of the Enders: Dolores,"Z.O.E Dolores,i","['ZOE: Dolores, I', 'Z.O.E Dolores, I']"
9442,2010,fall,['Hentai'],,Bust to Bust－ちちはちちに－,[]
9958,2011,summer,"['Comedy', 'Harem', 'Parody', 'Shounen']",Hayate the Combat Butler! Movie,劇場版 ハヤテのごとく! HEAVEN IS A PLACE ON EARTH,['Hayate no Gotoku! (2011)']
2539,2005,spring,['Hentai'],G-Spot Express,悪戯～いたずら～ The Animation,[]
42990,2021,winter,"['Comedy', 'Ecchi', 'Fantasy']",,土下座で頼んでみた 異世界編,"['Dogeza de Tanondemita Episode 13', 'I Tried Asking In Dogeza Episode 13']"
2294,2006,spring,"['Action', 'Drama', 'Mecha', 'Military', 'Romance', 'Sci-Fi', 'Space']",Mobile Suit Gundam SEED Destiny Special Edition,機動戦士ガンダムSEED DESTINYスペシャルエディション,"['Kidou Senshi Gundam SEED Destiny Special Edition', 'Kudakareta Sekai', 'The Broken World', 'Sorezore no Ken', 'Respective Swords', 'Sadame no Goka', 'The Hell Fire of Destiny', 'Jiyuu no Daishou', 'The Cost of Freedom']"
49915,2021,summer,"['Drama', 'Martial Arts', 'Mystery', 'Psychological', 'Super Power', 'Supernatural']",The Outcast 4th Season,一人之下 第4季,['Yi Ren Zhi Xia 4th season']
42238,2020,fall,"['Comedy', 'School', 'Slice of Life']",,兄に付ける薬はない！4,"['Please Take My Brother Away 4, Ani ni Tsukeru Kusuri wa Nai! 4th Season']"
15359,2012,summer,"['Action', 'Fantasy', 'Supernatural']",,京騒戯画,"['Kyousougiga (2012)', 'Kyousogiga (2012)']"
1792,2002,fall,"['Action', 'Adventure', 'Mecha', 'Sci-Fi', 'Shounen']",,オーバーマン キングゲイナー,[]
2561,1978,fall,"['Action', 'Adventure', 'Sci-Fi', 'Shounen']",,キャプテンフューチャー,[]
1796,1987,winter,"['Action', 'Adventure', 'Comedy', 'Detective', 'Sci-Fi']",Dirty Pair: Project Eden,ダーティペア the Movie,[]
13833,2012,winter,"['Romance', 'Shoujo']",,流れ星レンズ,"['Shooting Star Lens', 'Ribon Festa 2012', 'Ribbon Festa 2012']"
36109,2017,summer,['Hentai'],She's a Pervert & She's All Mine Part 2,僕だけのヘンタイカノジョ もっと♥ THE ANIMATION,[]
42514,2020,fall,"['Comedy', 'Kids']",Anime Kapibarasan,アニメ カピバラさん,['Animation Kapibara-san']
13587,2012,summer,"['Adventure', 'Mystery', 'School', 'Sci-Fi', 'Super Power', 'Supernatural']",,ペルソナ4アニメーション,['P4A']
9493,2011,spring,"['Action', 'Comedy', 'Ecchi', 'Mythology', 'Parody', 'Super Power', 'Supernatural']",Ghastly Prince Enma Burning Up,Dororonえん魔くん メ〜ラめら,"['Dororon Enma-kun Me-ra Mera', 'Dororon Enma-kun Meramera']"
23831,2013,fall,['Comedy'],,MAGICA QUARTET x NISIOISIN,[]
286,1996,spring,"['Adventure', 'Mecha', 'Sci-Fi', 'Shounen']",,B`T X　ビート・エックス,"[""B'tX"", ""B't X"", 'btx']"
1312,1999,fall,"['Adventure', 'Comedy', 'Mecha', 'Military', 'Sci-Fi']",Dai-Guard: Terrestrial Defense Corp.,地球防衛企業ダイ・ガード,"['Dai-Guard', 'Daiguard']"
6946,2010,winter,"['Comedy', 'Parody', 'Seinen', 'Strategy Game']",,ムダヅモ無き改革,"['Mudadumo Naki Kaikaku', 'Mudatsumo', 'Reform without Wasted Draws']"
48422,2021,spring,['Hentai'],,家属 ~母と姉妹の嬌声~,[]
42284,2020,summer,"['Action', 'Adventure', 'Fantasy']",Carp Reborn,元龙,['First Dragon']
31280,2016,winter,"['High Stakes Game', 'Psychological', 'Strategy Game']",,劇場版 selector destructed WIXOSS,[]
2868,2006,summer,['Hentai'],,風間愛 (アニメ),"['Night Shift Nurses: Mana Kazama', 'Anime Kazama Mana']"
2870,2006,fall,['Hentai'],Night Shift Nurses: Yagami Yu,八神優 (アニメ),['Anime Yagami Yuu']
41782,2022,winter,['Music'],,劇場版 BanG Dream! ぽっぴん'どりーむ！,"[""Gekijouban Bang Dream! Poppin' Dream!""]"
4163,2008,fall,"['Comedy', 'Parody', 'Romance', 'School', 'Shounen']",Seto no Hanayome OVA,瀬戸の花嫁 OVA,"['Seto no Hanayome Jin', 'Seto no Hanayome Gi']"
2884,2006,spring,"['Action', 'Comedy']",Aachi and Ssipak,아치와 씨팍,['Aachi & Ssipak']
37963,2018,spring,"['Boys Love', 'Comedy', 'School']",,からめるハニー,[]
50770,2021,fall,"['Historical', 'Supernatural', 'Vampire']",,「ヴァニタスの手記」スペシャル特番 ～Le chemin parcouru depuis la rencontre～,"['The Case Study of Vanitas Recap', 'Vanitas no Karte Special Tokuban', 'Vanitas no Karte Recap', 'Vanitas no Carte Recap']"
26453,2014,fall,"['Music', 'Performing Arts', 'School']",,トライブクルクル,[]
1366,2003,spring,"['Adventure', 'Comedy', 'Detective', 'Mystery', 'Shounen']",,名探偵コナン 迷宮の十字路(クロスロード),['Meitantei Conan: Meikyuu no Crossroad']
13145,2012,spring,"['Action', 'Adventure', 'Mythology', 'Shounen', 'Strategy Game']",Cardfight!! Vanguard Asia Circuit,カードファイト!! ヴァンガード アジアサーキット編,['Cardfight!! Vanguard: Asia Circuit Chapter']
1371,2004,spring,"['Adventure', 'Drama', 'Historical', 'Sci-Fi', 'Supernatural']",Phoenix,火の鳥,"['Hinotori', 'Bird of Fire']"
2928,2007,winter,"['Adventure', 'Drama', 'Fantasy', 'Sci-Fi', 'Video Game']",,.HACK//G.U. RETURNER,[]
34675,2017,winter,"['Action', 'Adventure', 'Fantasy', 'Romance', 'Video Game']",,超游世界 -BEING THE REALITY-,"['World of Super Sand Box: Being the Reality', 'Chao You Shijie']"
377,2000,summer,"['Action', 'Adventure', 'Comedy', 'Racing', 'Sci-Fi', 'Shounen']",,エクスドライバー,[]
635,1999,spring,"['Action', 'Adventure', 'Comedy', 'Drama', 'Shounen']",Jubei-chan the Ninja Girl: Secret of the Lovely Eyepatch,十兵衛ちゃん ーラブリー眼帯の秘密,['Jubei-chan - Secret of the Lovely Eyepatch']
2427,1981,winter,"['Adventure', 'Fantasy', 'Kids']",The Fantastic Adventures Of Unico,ユニコ,['Unico Movie 1']
35964,2018,winter,"['Action', 'Drama', 'Historical', 'Martial Arts']",Basilisk: The Ouka Ninja Scrolls,バジリスク ～桜花忍法帖～,[]
17539,2013,spring,['Hentai'],,メスのちトラレ,[]
51083,2022,winter,"['Action', 'Adventure', 'Fantasy', 'Historical', 'Martial Arts']",,斗罗大陆 风起唐门,"['Douluo Dalu 12th Season', 'Douluo Dalu Part 12', 'Soul Land 12th Season']"
38031,2018,fall,['Hentai'],,感染ソドム,[]
38033,2018,summer,['Hentai'],,添いカノ~ぎゅっと抱きしめて~ THE ANIMATION,[]
3478,2006,winter,['Hentai'],,ミセスジャンキー,['Consenting Adultery']
